clock_time;object_type;uuid;itinerary_id;from_state;to_state;lon;lat;details
320;booking;58a8d32ecf814838a40863d272503e70;2778f6305e1043f382d9ba6d3b4e66a8;pending;matched;-73.956528;40.771271;{}
320;booking;58a8d32ecf814838a40863d272503e70;2778f6305e1043f382d9ba6d3b4e66a8;matched;waiting_pickup;-73.956528;40.771271;{}
321;booking;19df206a56b146f8a922564ca81e4a27;;created;pending;-73.991302;40.749603;{"dropoff":{"lat":40.743729,"lon":-73.973289}}
323;booking;35e2bcf427334896b9cd9af67dcb362f;;created;pending;-73.989983;40.725441;{"dropoff":{"lat":40.71384,"lon":-74.013893}}
323;vehicle;b59174a7c5634908951530d2df4a0315;91e43b8640ca4f84a68d4b3cf95e6475;idling;moving_to;-73.997155;40.71196;{"origin":{"lat":40.71196,"lon":-73.997155},"destination":{"lat":40.725441,"lon":-73.989983},"trip_distance":0.0,"trip_duration":0,"pickup":"35e2bcf427334896b9cd9af67dcb362f"}
323;booking;35e2bcf427334896b9cd9af67dcb362f;91e43b8640ca4f84a68d4b3cf95e6475;pending;matched;-73.989983;40.725441;{}
323;booking;35e2bcf427334896b9cd9af67dcb362f;91e43b8640ca4f84a68d4b3cf95e6475;matched;waiting_pickup;-73.989983;40.725441;{}
324;booking;44f63e614d4a40d4ae641acf1c722daf;;created;pending;-73.991127;40.739727;{"dropoff":{"lat":40.726589,"lon":-73.992348}}
324;booking;759514e87b0345afab0997a5352ac933;;created;pending;-73.987244;40.737514;{"dropoff":{"lat":40.743713,"lon":-73.983696}}
327;booking;44aab32d535c4b9490907bc0cd162974;;created;pending;-73.981201;40.780704;{"dropoff":{"lat":40.777676,"lon":-73.975517}}
328;vehicle;5cd0f7844fb2413bb4a539cbb55ea08f;3e5928113e3548509251dbe056bd3bcb;moving_to;idling;-73.97197;40.786472;{"stop":"arrived","origin":{"lat":40.782108,"lon":-73.981071},"destination":{"lat":40.786472,"lon":-73.97197},"trip_distance":0.907,"trip_duration":17,"pickup":"94c2ce64fcbe4af19fa879a5f365c378"}
328;booking;94c2ce64fcbe4af19fa879a5f365c378;3e5928113e3548509251dbe056bd3bcb;waiting_pickup;pickup;-73.97197;40.786472;{}
328;vehicle;5cd0f7844fb2413bb4a539cbb55ea08f;3e5928113e3548509251dbe056bd3bcb;idling;moving_to;-73.97197;40.786472;{"origin":{"lat":40.786472,"lon":-73.97197},"destination":{"lat":40.794167,"lon":-73.936722},"trip_distance":0.0,"trip_duration":0,"dropoff":"94c2ce64fcbe4af19fa879a5f365c378"}
328;booking;94c2ce64fcbe4af19fa879a5f365c378;3e5928113e3548509251dbe056bd3bcb;pickup;waiting_dropoff;-73.97197;40.786472;{}
331;booking;121b19210ea642f09113fb15d30f392c;;pending;expired;-73.975082;40.758213;{}
332;booking;d9bf3409104f49529c4a6da68737059e;;pending;expired;-73.97686;40.785992;{}
333;vehicle;7a9086eed99f4dcaa28d7114d246dfce;0e3c459b54f74ef993732a806e7a6f9e;moving_to;idling;-73.966026;40.76775;{"stop":"arrived","origin":{"lat":40.752895,"lon":-73.96701},"destination":{"lat":40.76775,"lon":-73.966026},"trip_distance":1.654,"trip_duration":30,"dropoff":"bffc3994b579433f9520bc4bfa04ff7a"}
333;booking;bffc3994b579433f9520bc4bfa04ff7a;0e3c459b54f74ef993732a806e7a6f9e;waiting_dropoff;dropoff;-73.966026;40.76775;{}
333;booking;bffc3994b579433f9520bc4bfa04ff7a;0e3c459b54f74ef993732a806e7a6f9e;dropoff;complete;-73.966026;40.76775;{}
334;booking;19df206a56b146f8a922564ca81e4a27;;pending;expired;-73.991302;40.749603;{}
335;booking;e124ebe5f4e94036b362925d25f09255;;created;pending;-73.984634;40.728054;{"dropoff":{"lat":40.733795,"lon":-73.990425}}
337;booking;44f63e614d4a40d4ae641acf1c722daf;;pending;expired;-73.991127;40.739727;{}
337;booking;759514e87b0345afab0997a5352ac933;;pending;expired;-73.987244;40.737514;{}
339;booking;e774176c47a646139467d5dbcac7c1a1;;created;pending;-73.975479;40.790398;{"dropoff":{"lat":40.796398,"lon":-73.974312}}
339;vehicle;bac82b689bea41e78a0e78a1e43c55db;613e9b9522db4c26b9478145b3e5d617;moving_to;idling;-73.971916;40.785751;{"stop":"arrived","origin":{"lat":40.752262,"lon":-73.978226},"destination":{"lat":40.785751,"lon":-73.971916},"trip_distance":3.762,"trip_duration":68,"dropoff":"9e5db30a84134ff3a3c8e60cf98c0cf1"}
339;booking;9e5db30a84134ff3a3c8e60cf98c0cf1;613e9b9522db4c26b9478145b3e5d617;waiting_dropoff;dropoff;-73.971916;40.785751;{}
339;booking;9e5db30a84134ff3a3c8e60cf98c0cf1;613e9b9522db4c26b9478145b3e5d617;dropoff;complete;-73.971916;40.785751;{}
340;booking;79ba3a651dd34df8a4ea3f6bac789f20;;created;pending;-73.99411;40.72451;{"dropoff":{"lat":40.743389,"lon":-73.97258}}
340;booking;44aab32d535c4b9490907bc0cd162974;;pending;expired;-73.981201;40.780704;{}
340;vehicle;bac82b689bea41e78a0e78a1e43c55db;ab743856f10848009f9f41847c2e5327;idling;moving_to;-73.971916;40.785751;{"origin":{"lat":40.785751,"lon":-73.971916},"destination":{"lat":40.790398,"lon":-73.975479},"trip_distance":0.0,"trip_duration":0,"pickup":"e774176c47a646139467d5dbcac7c1a1"}
340;booking;e774176c47a646139467d5dbcac7c1a1;ab743856f10848009f9f41847c2e5327;pending;matched;-73.975479;40.790398;{}
340;booking;e774176c47a646139467d5dbcac7c1a1;ab743856f10848009f9f41847c2e5327;matched;waiting_pickup;-73.975479;40.790398;{}
341;vehicle;c5b2a0b21e554324a01cf03bacd9767c;ac029b6141c548198d2a391c9af6a4f3;moving_to;idling;-73.954018;40.772919;{"stop":"arrived","origin":{"lat":40.794872,"lon":-73.962463},"destination":{"lat":40.772919,"lon":-73.954018},"trip_distance":2.543,"trip_duration":46,"dropoff":"ce76e5618d4945cfa3bb8725c303ad4a"}
341;booking;ce76e5618d4945cfa3bb8725c303ad4a;ac029b6141c548198d2a391c9af6a4f3;waiting_dropoff;dropoff;-73.954018;40.772919;{}
341;booking;ce76e5618d4945cfa3bb8725c303ad4a;ac029b6141c548198d2a391c9af6a4f3;dropoff;complete;-73.954018;40.772919;{}
348;booking;e124ebe5f4e94036b362925d25f09255;;pending;expired;-73.984634;40.728054;{}
349;booking;32fdd46fdc9240bb879105a182169467;;created;pending;-73.983536;40.760593;{"dropoff":{"lat":40.742878,"lon":-73.984367}}
350;booking;ef368710138c4ce086be0b669ec260e4;;created;pending;-74.013687;40.713642;{"dropoff":{"lat":40.71743,"lon":-73.991425}}
350;booking;cf42425e751a49ea8eb11e1d63d9cf35;;created;pending;-73.983101;40.764111;{"dropoff":{"lat":40.759472,"lon":-73.984482}}
350;vehicle;16e94eeb59824f768415a430413353ef;2778f6305e1043f382d9ba6d3b4e66a8;moving_to;idling;-73.956528;40.771271;{"stop":"arrived","origin":{"lat":40.785912,"lon":-73.954948},"destination":{"lat":40.771271,"lon":-73.956528},"trip_distance":1.633,"trip_duration":30,"pickup":"58a8d32ecf814838a40863d272503e70"}
350;booking;58a8d32ecf814838a40863d272503e70;2778f6305e1043f382d9ba6d3b4e66a8;waiting_pickup;pickup;-73.956528;40.771271;{}
350;vehicle;16e94eeb59824f768415a430413353ef;2778f6305e1043f382d9ba6d3b4e66a8;idling;moving_to;-73.956528;40.771271;{"origin":{"lat":40.771271,"lon":-73.956528},"destination":{"lat":40.734558,"lon":-74.001328},"trip_distance":0.0,"trip_duration":0,"dropoff":"58a8d32ecf814838a40863d272503e70"}
350;booking;58a8d32ecf814838a40863d272503e70;2778f6305e1043f382d9ba6d3b4e66a8;pickup;waiting_dropoff;-73.956528;40.771271;{}
350;vehicle;66d6deec40c24810b966c9b553deb697;1aae5bd895bd49d19ceed7979f68ca73;idling;moving_to;-74.012428;40.71693;{"origin":{"lat":40.71693,"lon":-74.012428},"destination":{"lat":40.713642,"lon":-74.013687},"trip_distance":0.0,"trip_duration":0,"pickup":"ef368710138c4ce086be0b669ec260e4"}
350;booking;ef368710138c4ce086be0b669ec260e4;1aae5bd895bd49d19ceed7979f68ca73;pending;matched;-74.013687;40.713642;{}
350;booking;ef368710138c4ce086be0b669ec260e4;1aae5bd895bd49d19ceed7979f68ca73;matched;waiting_pickup;-74.013687;40.713642;{}
350;vehicle;7a9086eed99f4dcaa28d7114d246dfce;fda52397a75b4416862a0ae26e6ae14c;idling;moving_to;-73.966026;40.76775;{"origin":{"lat":40.76775,"lon":-73.966026},"destination":{"lat":40.764111,"lon":-73.983101},"trip_distance":0.0,"trip_duration":0,"pickup":"cf42425e751a49ea8eb11e1d63d9cf35"}
350;booking;cf42425e751a49ea8eb11e1d63d9cf35;fda52397a75b4416862a0ae26e6ae14c;pending;matched;-73.983101;40.764111;{}
350;booking;cf42425e751a49ea8eb11e1d63d9cf35;fda52397a75b4416862a0ae26e6ae14c;matched;waiting_pickup;-73.983101;40.764111;{}
351;vehicle;bac82b689bea41e78a0e78a1e43c55db;ab743856f10848009f9f41847c2e5327;moving_to;idling;-73.975479;40.790398;{"stop":"arrived","origin":{"lat":40.785751,"lon":-73.971916},"destination":{"lat":40.790398,"lon":-73.975479},"trip_distance":0.597,"trip_duration":11,"pickup":"e774176c47a646139467d5dbcac7c1a1"}
351;booking;e774176c47a646139467d5dbcac7c1a1;ab743856f10848009f9f41847c2e5327;waiting_pickup;pickup;-73.975479;40.790398;{}
351;vehicle;bac82b689bea41e78a0e78a1e43c55db;ab743856f10848009f9f41847c2e5327;idling;moving_to;-73.975479;40.790398;{"origin":{"lat":40.790398,"lon":-73.975479},"destination":{"lat":40.796398,"lon":-73.974312},"trip_distance":0.0,"trip_duration":0,"dropoff":"e774176c47a646139467d5dbcac7c1a1"}
351;booking;e774176c47a646139467d5dbcac7c1a1;ab743856f10848009f9f41847c2e5327;pickup;waiting_dropoff;-73.975479;40.790398;{}
353;booking;3897817a0f264b3cb71164f72ea05f03;;created;pending;-73.994041;40.751102;{"dropoff":{"lat":40.75827,"lon":-73.989151}}
353;booking;79ba3a651dd34df8a4ea3f6bac789f20;;pending;expired;-73.99411;40.72451;{}
353;vehicle;b59174a7c5634908951530d2df4a0315;91e43b8640ca4f84a68d4b3cf95e6475;moving_to;idling;-73.989983;40.725441;{"stop":"arrived","origin":{"lat":40.71196,"lon":-73.997155},"destination":{"lat":40.725441,"lon":-73.989983},"trip_distance":1.616,"trip_duration":30,"pickup":"35e2bcf427334896b9cd9af67dcb362f"}
353;booking;35e2bcf427334896b9cd9af67dcb362f;91e43b8640ca4f84a68d4b3cf95e6475;waiting_pickup;pickup;-73.989983;40.725441;{}
353;vehicle;b59174a7c5634908951530d2df4a0315;91e43b8640ca4f84a68d4b3cf95e6475;idling;moving_to;-73.989983;40.725441;{"origin":{"lat":40.725441,"lon":-73.989983},"destination":{"lat":40.71384,"lon":-74.013893},"trip_distance":0.0,"trip_duration":0,"dropoff":"35e2bcf427334896b9cd9af67dcb362f"}
353;booking;35e2bcf427334896b9cd9af67dcb362f;91e43b8640ca4f84a68d4b3cf95e6475;pickup;waiting_dropoff;-73.989983;40.725441;{}
357;vehicle;66d6deec40c24810b966c9b553deb697;1aae5bd895bd49d19ceed7979f68ca73;moving_to;idling;-74.013687;40.713642;{"stop":"arrived","origin":{"lat":40.71693,"lon":-74.012428},"destination":{"lat":40.713642,"lon":-74.013687},"trip_distance":0.381,"trip_duration":7,"pickup":"ef368710138c4ce086be0b669ec260e4"}
357;booking;ef368710138c4ce086be0b669ec260e4;1aae5bd895bd49d19ceed7979f68ca73;waiting_pickup;pickup;-74.013687;40.713642;{}
357;vehicle;66d6deec40c24810b966c9b553deb697;1aae5bd895bd49d19ceed7979f68ca73;idling;moving_to;-74.013687;40.713642;{"origin":{"lat":40.713642,"lon":-74.013687},"destination":{"lat":40.71743,"lon":-73.991425},"trip_distance":0.0,"trip_duration":0,"dropoff":"ef368710138c4ce086be0b669ec260e4"}
357;booking;ef368710138c4ce086be0b669ec260e4;1aae5bd895bd49d19ceed7979f68ca73;pickup;waiting_dropoff;-74.013687;40.713642;{}
358;vehicle;faef003ad1c24a80a96908d5d8273b0a;872a2ea5f16a4410bccd15a3b43d6484;moving_to;idling;-73.946487;40.780373;{"stop":"arrived","origin":{"lat":40.753487,"lon":-73.985764},"destination":{"lat":40.780373,"lon":-73.946487},"trip_distance":4.459,"trip_duration":81,"dropoff":"99f5ddb2497e4046a5074b2cf44d6e94"}
358;booking;99f5ddb2497e4046a5074b2cf44d6e94;872a2ea5f16a4410bccd15a3b43d6484;waiting_dropoff;dropoff;-73.946487;40.780373;{}
358;booking;99f5ddb2497e4046a5074b2cf44d6e94;872a2ea5f16a4410bccd15a3b43d6484;dropoff;complete;-73.946487;40.780373;{}
360;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;7c3b7387fc6f48bbba575ccdbad0ac54;moving_to;idling;-73.973335;40.764393;{"stop":"arrived","origin":{"lat":40.748112,"lon":-74.007462},"destination":{"lat":40.764393,"lon":-73.973335},"trip_distance":3.397,"trip_duration":62,"dropoff":"723cf0b35e414e1dbc613c03d8dc1f92"}
360;booking;723cf0b35e414e1dbc613c03d8dc1f92;7c3b7387fc6f48bbba575ccdbad0ac54;waiting_dropoff;dropoff;-73.973335;40.764393;{}
360;booking;723cf0b35e414e1dbc613c03d8dc1f92;7c3b7387fc6f48bbba575ccdbad0ac54;dropoff;complete;-73.973335;40.764393;{}
361;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;1ff891538cab464ebc8bb1e30d530e6c;idling;moving_to;-73.973335;40.764393;{"origin":{"lat":40.764393,"lon":-73.973335},"destination":{"lat":40.760593,"lon":-73.983536},"trip_distance":0.0,"trip_duration":0,"pickup":"32fdd46fdc9240bb879105a182169467"}
361;booking;32fdd46fdc9240bb879105a182169467;1ff891538cab464ebc8bb1e30d530e6c;pending;matched;-73.983536;40.760593;{}
361;booking;32fdd46fdc9240bb879105a182169467;1ff891538cab464ebc8bb1e30d530e6c;matched;waiting_pickup;-73.983536;40.760593;{}
364;vehicle;bac82b689bea41e78a0e78a1e43c55db;ab743856f10848009f9f41847c2e5327;moving_to;idling;-73.974312;40.796398;{"stop":"arrived","origin":{"lat":40.790398,"lon":-73.975479},"destination":{"lat":40.796398,"lon":-73.974312},"trip_distance":0.674,"trip_duration":13,"dropoff":"e774176c47a646139467d5dbcac7c1a1"}
364;booking;e774176c47a646139467d5dbcac7c1a1;ab743856f10848009f9f41847c2e5327;waiting_dropoff;dropoff;-73.974312;40.796398;{}
364;booking;e774176c47a646139467d5dbcac7c1a1;ab743856f10848009f9f41847c2e5327;dropoff;complete;-73.974312;40.796398;{}
366;booking;f5b418b49a344e9ca7c1e2d016e32dca;;created;pending;-73.989433;40.772888;{"dropoff":{"lat":40.78965,"lon":-73.973579}}
366;booking;615a7893be8a4271aa1076a203ed7aad;;created;pending;-74.004105;40.721844;{"dropoff":{"lat":40.751236,"lon":-73.97805}}
366;booking;3897817a0f264b3cb71164f72ea05f03;;pending;expired;-73.994041;40.751102;{}
367;booking;440c7e04705a4acebf3c3c43e7d41805;;created;pending;-73.972069;40.759544;{"dropoff":{"lat":40.737728,"lon":-73.997597}}
377;vehicle;7a9086eed99f4dcaa28d7114d246dfce;fda52397a75b4416862a0ae26e6ae14c;moving_to;idling;-73.983101;40.764111;{"stop":"arrived","origin":{"lat":40.76775,"lon":-73.966026},"destination":{"lat":40.764111,"lon":-73.983101},"trip_distance":1.494,"trip_duration":27,"pickup":"cf42425e751a49ea8eb11e1d63d9cf35"}
377;booking;cf42425e751a49ea8eb11e1d63d9cf35;fda52397a75b4416862a0ae26e6ae14c;waiting_pickup;pickup;-73.983101;40.764111;{}
377;vehicle;7a9086eed99f4dcaa28d7114d246dfce;fda52397a75b4416862a0ae26e6ae14c;idling;moving_to;-73.983101;40.764111;{"origin":{"lat":40.764111,"lon":-73.983101},"destination":{"lat":40.759472,"lon":-73.984482},"trip_distance":0.0,"trip_duration":0,"dropoff":"cf42425e751a49ea8eb11e1d63d9cf35"}
377;booking;cf42425e751a49ea8eb11e1d63d9cf35;fda52397a75b4416862a0ae26e6ae14c;pickup;waiting_dropoff;-73.983101;40.764111;{}
379;booking;f5b418b49a344e9ca7c1e2d016e32dca;;pending;expired;-73.989433;40.772888;{}
379;booking;615a7893be8a4271aa1076a203ed7aad;;pending;expired;-74.004105;40.721844;{}
379;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;1ff891538cab464ebc8bb1e30d530e6c;moving_to;idling;-73.983536;40.760593;{"stop":"arrived","origin":{"lat":40.764393,"lon":-73.973335},"destination":{"lat":40.760593,"lon":-73.983536},"trip_distance":0.957,"trip_duration":18,"pickup":"32fdd46fdc9240bb879105a182169467"}
379;booking;32fdd46fdc9240bb879105a182169467;1ff891538cab464ebc8bb1e30d530e6c;waiting_pickup;pickup;-73.983536;40.760593;{}
379;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;1ff891538cab464ebc8bb1e30d530e6c;idling;moving_to;-73.983536;40.760593;{"origin":{"lat":40.760593,"lon":-73.983536},"destination":{"lat":40.742878,"lon":-73.984367},"trip_distance":0.0,"trip_duration":0,"dropoff":"32fdd46fdc9240bb879105a182169467"}
379;booking;32fdd46fdc9240bb879105a182169467;1ff891538cab464ebc8bb1e30d530e6c;pickup;waiting_dropoff;-73.983536;40.760593;{}
380;booking;440c7e04705a4acebf3c3c43e7d41805;;pending;expired;-73.972069;40.759544;{}
384;vehicle;5cd0f7844fb2413bb4a539cbb55ea08f;3e5928113e3548509251dbe056bd3bcb;moving_to;idling;-73.936722;40.794167;{"stop":"arrived","origin":{"lat":40.786472,"lon":-73.97197},"destination":{"lat":40.794167,"lon":-73.936722},"trip_distance":3.088,"trip_duration":56,"dropoff":"94c2ce64fcbe4af19fa879a5f365c378"}
384;booking;94c2ce64fcbe4af19fa879a5f365c378;3e5928113e3548509251dbe056bd3bcb;waiting_dropoff;dropoff;-73.936722;40.794167;{}
384;booking;94c2ce64fcbe4af19fa879a5f365c378;3e5928113e3548509251dbe056bd3bcb;dropoff;complete;-73.936722;40.794167;{}
387;vehicle;7a9086eed99f4dcaa28d7114d246dfce;fda52397a75b4416862a0ae26e6ae14c;moving_to;idling;-73.984482;40.759472;{"stop":"arrived","origin":{"lat":40.764111,"lon":-73.983101},"destination":{"lat":40.759472,"lon":-73.984482},"trip_distance":0.529,"trip_duration":10,"dropoff":"cf42425e751a49ea8eb11e1d63d9cf35"}
387;booking;cf42425e751a49ea8eb11e1d63d9cf35;fda52397a75b4416862a0ae26e6ae14c;waiting_dropoff;dropoff;-73.984482;40.759472;{}
387;booking;cf42425e751a49ea8eb11e1d63d9cf35;fda52397a75b4416862a0ae26e6ae14c;dropoff;complete;-73.984482;40.759472;{}
392;vehicle;66d6deec40c24810b966c9b553deb697;1aae5bd895bd49d19ceed7979f68ca73;moving_to;idling;-73.991425;40.71743;{"stop":"arrived","origin":{"lat":40.713642,"lon":-74.013687},"destination":{"lat":40.71743,"lon":-73.991425},"trip_distance":1.923,"trip_duration":35,"dropoff":"ef368710138c4ce086be0b669ec260e4"}
392;booking;ef368710138c4ce086be0b669ec260e4;1aae5bd895bd49d19ceed7979f68ca73;waiting_dropoff;dropoff;-73.991425;40.71743;{}
392;booking;ef368710138c4ce086be0b669ec260e4;1aae5bd895bd49d19ceed7979f68ca73;dropoff;complete;-73.991425;40.71743;{}
397;vehicle;b59174a7c5634908951530d2df4a0315;91e43b8640ca4f84a68d4b3cf95e6475;moving_to;idling;-74.013893;40.71384;{"stop":"arrived","origin":{"lat":40.725441,"lon":-73.989983},"destination":{"lat":40.71384,"lon":-74.013893},"trip_distance":2.393,"trip_duration":44,"dropoff":"35e2bcf427334896b9cd9af67dcb362f"}
397;booking;35e2bcf427334896b9cd9af67dcb362f;91e43b8640ca4f84a68d4b3cf95e6475;waiting_dropoff;dropoff;-74.013893;40.71384;{}
397;booking;35e2bcf427334896b9cd9af67dcb362f;91e43b8640ca4f84a68d4b3cf95e6475;dropoff;complete;-74.013893;40.71384;{}
402;booking;be7909e8c8a1494fae23b23e1beaf29c;;created;pending;-73.997505;40.76049;{"dropoff":{"lat":40.755238,"lon":-73.984169}}
402;vehicle;7a9086eed99f4dcaa28d7114d246dfce;a2b7c594775641788de4c4125a13538c;idling;moving_to;-73.984482;40.759472;{"origin":{"lat":40.759472,"lon":-73.984482},"destination":{"lat":40.76049,"lon":-73.997505},"trip_distance":0.0,"trip_duration":0,"pickup":"be7909e8c8a1494fae23b23e1beaf29c"}
402;booking;be7909e8c8a1494fae23b23e1beaf29c;a2b7c594775641788de4c4125a13538c;pending;matched;-73.997505;40.76049;{}
402;booking;be7909e8c8a1494fae23b23e1beaf29c;a2b7c594775641788de4c4125a13538c;matched;waiting_pickup;-73.997505;40.76049;{}
404;booking;7c769b40da4e4383b5893448a8efd7d0;;created;pending;-73.969589;40.753635;{"dropoff":{"lat":40.726631,"lon":-73.985939}}
408;booking;b5815a57bb314df2b39e32c154289a6a;;created;pending;-73.965149;40.77227;{"dropoff":{"lat":40.77636,"lon":-73.957817}}
408;vehicle;c5b2a0b21e554324a01cf03bacd9767c;476197a63cd74a0587328f966f0b79bc;idling;moving_to;-73.954018;40.772919;{"origin":{"lat":40.772919,"lon":-73.954018},"destination":{"lat":40.77227,"lon":-73.965149},"trip_distance":0.0,"trip_duration":0,"pickup":"b5815a57bb314df2b39e32c154289a6a"}
408;booking;b5815a57bb314df2b39e32c154289a6a;476197a63cd74a0587328f966f0b79bc;pending;matched;-73.965149;40.77227;{}
408;booking;b5815a57bb314df2b39e32c154289a6a;476197a63cd74a0587328f966f0b79bc;matched;waiting_pickup;-73.965149;40.77227;{}
410;booking;14cba43f5dc748648a16b845aef00061;;created;pending;-73.972031;40.782322;{"dropoff":{"lat":40.787437,"lon":-73.954033}}
410;vehicle;bac82b689bea41e78a0e78a1e43c55db;cd934a5836d0476f9c6a0e1fad9666af;idling;moving_to;-73.974312;40.796398;{"origin":{"lat":40.796398,"lon":-73.974312},"destination":{"lat":40.782322,"lon":-73.972031},"trip_distance":0.0,"trip_duration":0,"pickup":"14cba43f5dc748648a16b845aef00061"}
410;booking;14cba43f5dc748648a16b845aef00061;cd934a5836d0476f9c6a0e1fad9666af;pending;matched;-73.972031;40.782322;{}
410;booking;14cba43f5dc748648a16b845aef00061;cd934a5836d0476f9c6a0e1fad9666af;matched;waiting_pickup;-73.972031;40.782322;{}
412;booking;1a461d56476c4391bdb131fcc8141e4b;;created;pending;-73.973114;40.748802;{"dropoff":{"lat":40.754608,"lon":-73.983887}}
415;booking;1590bdb39255412f8cb7f0fbd6aa1733;;created;pending;-73.982262;40.731659;{"dropoff":{"lat":40.755039,"lon":-74.002327}}
415;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;1ff891538cab464ebc8bb1e30d530e6c;moving_to;idling;-73.984367;40.742878;{"stop":"arrived","origin":{"lat":40.760593,"lon":-73.983536},"destination":{"lat":40.742878,"lon":-73.984367},"trip_distance":1.971,"trip_duration":36,"dropoff":"32fdd46fdc9240bb879105a182169467"}
415;booking;32fdd46fdc9240bb879105a182169467;1ff891538cab464ebc8bb1e30d530e6c;waiting_dropoff;dropoff;-73.984367;40.742878;{}
415;booking;32fdd46fdc9240bb879105a182169467;1ff891538cab464ebc8bb1e30d530e6c;dropoff;complete;-73.984367;40.742878;{}
416;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;e404a1bcd0544ab1add4f53139c9fc0a;idling;moving_to;-73.984367;40.742878;{"origin":{"lat":40.742878,"lon":-73.984367},"destination":{"lat":40.748802,"lon":-73.973114},"trip_distance":0.0,"trip_duration":0,"pickup":"1a461d56476c4391bdb131fcc8141e4b"}
416;booking;1a461d56476c4391bdb131fcc8141e4b;e404a1bcd0544ab1add4f53139c9fc0a;pending;matched;-73.973114;40.748802;{}
416;booking;1a461d56476c4391bdb131fcc8141e4b;e404a1bcd0544ab1add4f53139c9fc0a;matched;waiting_pickup;-73.973114;40.748802;{}
417;booking;7c769b40da4e4383b5893448a8efd7d0;;pending;expired;-73.969589;40.753635;{}
422;vehicle;7a9086eed99f4dcaa28d7114d246dfce;a2b7c594775641788de4c4125a13538c;moving_to;idling;-73.997505;40.76049;{"stop":"arrived","origin":{"lat":40.759472,"lon":-73.984482},"destination":{"lat":40.76049,"lon":-73.997505},"trip_distance":1.103,"trip_duration":20,"pickup":"be7909e8c8a1494fae23b23e1beaf29c"}
422;booking;be7909e8c8a1494fae23b23e1beaf29c;a2b7c594775641788de4c4125a13538c;waiting_pickup;pickup;-73.997505;40.76049;{}
422;vehicle;7a9086eed99f4dcaa28d7114d246dfce;a2b7c594775641788de4c4125a13538c;idling;moving_to;-73.997505;40.76049;{"origin":{"lat":40.76049,"lon":-73.997505},"destination":{"lat":40.755238,"lon":-73.984169},"trip_distance":0.0,"trip_duration":0,"dropoff":"be7909e8c8a1494fae23b23e1beaf29c"}
422;booking;be7909e8c8a1494fae23b23e1beaf29c;a2b7c594775641788de4c4125a13538c;pickup;waiting_dropoff;-73.997505;40.76049;{}
425;vehicle;c5b2a0b21e554324a01cf03bacd9767c;476197a63cd74a0587328f966f0b79bc;moving_to;idling;-73.965149;40.77227;{"stop":"arrived","origin":{"lat":40.772919,"lon":-73.954018},"destination":{"lat":40.77227,"lon":-73.965149},"trip_distance":0.94,"trip_duration":17,"pickup":"b5815a57bb314df2b39e32c154289a6a"}
425;booking;b5815a57bb314df2b39e32c154289a6a;476197a63cd74a0587328f966f0b79bc;waiting_pickup;pickup;-73.965149;40.77227;{}
425;vehicle;c5b2a0b21e554324a01cf03bacd9767c;476197a63cd74a0587328f966f0b79bc;idling;moving_to;-73.965149;40.77227;{"origin":{"lat":40.77227,"lon":-73.965149},"destination":{"lat":40.77636,"lon":-73.957817},"trip_distance":0.0,"trip_duration":0,"dropoff":"b5815a57bb314df2b39e32c154289a6a"}
425;booking;b5815a57bb314df2b39e32c154289a6a;476197a63cd74a0587328f966f0b79bc;pickup;waiting_dropoff;-73.965149;40.77227;{}
428;booking;1590bdb39255412f8cb7f0fbd6aa1733;;pending;expired;-73.982262;40.731659;{}
432;booking;7241cb2b06314a208e3a18f77d55a512;;created;pending;-73.986679;40.722313;{"dropoff":{"lat":40.743286,"lon":-73.992447}}
432;vehicle;66d6deec40c24810b966c9b553deb697;d84c77999f844ea88dab6dbd1e929b55;idling;moving_to;-73.991425;40.71743;{"origin":{"lat":40.71743,"lon":-73.991425},"destination":{"lat":40.722313,"lon":-73.986679},"trip_distance":0.0,"trip_duration":0,"pickup":"7241cb2b06314a208e3a18f77d55a512"}
432;booking;7241cb2b06314a208e3a18f77d55a512;d84c77999f844ea88dab6dbd1e929b55;pending;matched;-73.986679;40.722313;{}
432;booking;7241cb2b06314a208e3a18f77d55a512;d84c77999f844ea88dab6dbd1e929b55;matched;waiting_pickup;-73.986679;40.722313;{}
437;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;e404a1bcd0544ab1add4f53139c9fc0a;moving_to;idling;-73.973114;40.748802;{"stop":"arrived","origin":{"lat":40.742878,"lon":-73.984367},"destination":{"lat":40.748802,"lon":-73.973114},"trip_distance":1.154,"trip_duration":21,"pickup":"1a461d56476c4391bdb131fcc8141e4b"}
437;booking;1a461d56476c4391bdb131fcc8141e4b;e404a1bcd0544ab1add4f53139c9fc0a;waiting_pickup;pickup;-73.973114;40.748802;{}
